Abs Mag,ColorIndex B-V
1.48319050623807,0.493
-0.230590516330038,1.532
3.63249613986576,0.463
2.18869795443889,1.011
1.85819968502084,0.466
6.13993165564697,0.798
0.778776873262345,1.124
-0.510299956639811,1.703
-0.594397394120911,-0.018
-0.251247185898059,0.9
1.03987142849778,1.008
1.76018977498659,0.951
1.30158031342219,1.158
1.72364445191441,0.478
0.557130588839116,-0.146
1.40584675715878,0.141
1.46211241711606,0.181
4.5152686785457,0.61
-1.86907069126919,1.45
0.385506918245281,1.271
2.98878602345277,0.505
1.93911517657956,0.156
0.455993869843114,0.408
1.68641950880209,0.184
0.674338607656135,1.119
0.720980400142569,0.207
-1.26058319510563,1.366
4.83234281261898,0.624
0.94391345901569,1.034
-0.29830361305078,-0.038
4.59268994695973,0.626
9.02672817873088,1.46
1.99406796140396,0.508
2.93243555656198,0.606
3.57633165546747,0.358
-0.0276011546777566,1.618
-1.90770133075735,0.998
-1.97092317009784,1.664
2.49226132506537,0.415
-0.315510786217259,1.326
3.61434461843584,0.504
0.929871655646846,0.963
1.45728557824207,-0.006
1.41583678924229,1.125
1.38783992527964,0.473
2.47743643924353,0.481
2.75416109869287,0.296
0.94970999317044,0.994
-0.661046584714095,1.568
0.694897984948446,0.976
-2.02230545814891,1.43
-0.37156458690798,1.64
6.05049496066286,0.885
1.68711273019704,1.087
4.0227418631849,0.62
1.15508053732407,0.242
0.810265865578045,1.043
0.545490200071285,0.738
1.84122348400185,0.417
8.41091259055681,1.26
2.96278022049515,0.8
9.8882333147921,1.493
1.81507121852785,0.476
-0.458447231051998,-0.122
1.16677156542104,0.38
4.49901166580828,0.68
3.17607323981301,0.932
3.49553514783406,0.644
0.672368823385766,0.203
1.23729775884995,0.414
0.714914879889254,1.013
0.647408382450988,0.031
3.63939543200618,0.66
0.391410479178342,1.22
-0.469683325186192,1.439
1.23582394846385,1.005
0.572386350803659,1.571
6.41835219667161,0.965
0.677337439295258,0.164
-0.289870714034388,1.301
-1.32078206027614,1.219
-1.01932602985605,1.611
0.4269148505731,0.974
1.13240718485211,0.964
1.60084185570584,0.139
0.548668564045003,-0.064
0.933611421692135,1.049
1.79967632359714,0.251
2.15149978319906,0.345
3.1163743369209,0.476
0.247721687732244,1.603
-0.497474837975639,1.377
-1.92390988664909,1.311
-0.428918679618724,-0.053
2.13796939442974,0.973
-2.43727494896694,0.405
2.81470174896468,0.473
-0.0785356777176256,1.528
-0.937744551347851,1.487
0.811237978659602,-0.074
0.208891708370426,1.429
1.95629174359538,0.144
-2.19945955979972,-0.017
2.54912485932341,0.372
3.81035693992537,0.503
1.77054189906603,1
0.720156338638595,0.099
0.387896219732906,1.028
2.49241336075084,0.405
0.250489289678589,0.951
-0.495324464483104,1.354
0.920299956639813,0.024
-0.529087409443187,1.253
0.71753600952829,1.096
1.06049101006416,1.302
8.82587631739051,1.418
8.47981785300349,1.395
0.227536009528291,0.998
-0.0879813688846518,1.212
-0.315841372028963,1.025
0.811410479178343,1.163
3.50891968482665,0.487
1.23358891168379,1.2
7.2627327397783,1.254
1.06236312083143,1.004
5.28804052791817,0.755
5.56657152045256,0.807
-0.759457804262996,1.532
1.11510453564448,1.152
-0.845185693719192,1.346
2.54036827242638,0.551
1.38210509400457,0.994
6.72924391518819,1.293
6.23350266450368,0.891
2.24547939750036,0.561
0.607139483060595,0.916
-1.23773124424534,0.137
5.17405913106044,0.643
2.16934800364883,1.126
-0.877931133254045,0.2
7.24319279547516,1.071
3.5466967000302,0.459
-2.63651079823194,0.63
1.9132551693865,0.891
3.04435272239327,0.491
-1.18573461795147,0.038
3.10310080974851,0.392
-0.951230694721227,1.6
1.03729160698056,1.041
0.0452734668213131,1.467
0.767942191177556,0.99
-6.3195437047216,1.634
2.37713248970312,0.398
0.468776873262344,1.074
6.67863128127119,1.045
3.7989043516378,0.758
1.48388231237773,1.082
1.74025451396439,0.262
0.295380493963884,1.314
-1.07636395486714,1.478
2.52350249333122,0.335
-7.05,1.537
-0.00551078621725853,1.709
5.40260544965966,0.739
5.28038289869743,0.743
9.3616116661572,1.48
-7.56,1.522
-1.58976948435602,0.054
0.49670274726791,1.112
0.623169612669061,1.106
3.87912679806481,0.945
0.57122926537062,1.051
0.666829282963664,0.98
-0.78625826994948,1.639
2.91358872988743,0.402
-2.87607314841775,-0.116
5.67894262201349,0.775
-0.666515233701671,1.619
-2.24106086327222,0.501
0.149110079890815,1.099
1.70974260806136,0.202
7.93666346915131,1.308
0.575943455376289,0.961
1.49211241711606,0.958
0.980489289678589,1.217
1.61089986991944,1.097
7.39622290505193,1.36
0.797595778339,1.05
3.4095390500074,0.453
1.28983057364086,0.226
1.31408215594136,1.24
-0.145416498611725,1.53
-2.21608654098431,-0.19
10.3485441590434,1.4
1.00745271546971,1.279
3.21052393623019,0.396
2.58470813979515,0.48
2.85470813979515,0.333
-1.20970004336019,1.71
0.101512503836437,0.061
0.777056803872932,0.68
7.11893217762145,1.19
8.59569575984895,1.444
6.43560627359831,0.913
2.98955120191372,0.331
2.21477662509912,0.214
9.68295422575172,1.556
0.702099110013553,1.257
-1.52072064152084,1.548
-0.728298163124788,1.49
1.92169427393801,0.18
0.917875029352969,1.096
2.99303871994124,0.44
-0.981978983632011,1.257
5.55538113029631,0.743
2.94933923546283,0.513
-0.0572749489669393,-0.165
-0.626198054865811,1.12
6.33368632880665,0.962
0.567218845065861,0.947
1.45247582167354,0.009
-0.115872865204101,1.626
-1.12894379144197,1.341
5.23190849025441,0.645
0.370130530280676,0.661
1.85637924369053,0.534
3.99829226144651,0.521
-2.96575454631372,1.195
0.800680274868789,1.468
3.33427844808646,0.462
0.375606273598312,1.145
1.05232260121061,0.035
3.94997941385402,0.64
-1.35439739412091,1.697
3.18916349531742,0.502
5.2718774750026,0.73
-0.16377063031596,1.029
0.0543580110024031,1.34
-1.28581138350238,1.601
2.37645289115033,0.494
-0.0636099300092789,1.172
-0.207829612603407,1.572
2.39124948806758,0.461
-1.4557100528015,1.64
1.07930860629094,1.03
0.320034714785755,1.2
0.101962751877133,1.17
2.09114954931699,0.257
0.635639267998493,-0.084
-0.0604189996507492,1.499
1.06421340600621,-0.004
0.252446284773186,1
-0.607807052660807,1.344
1.49933226739271,0.312
3.58835089823291,0.396
-1.05573484510053,1.188
-1.05363747448347,-0.086
5.36917741169944,0.695
1.31940008672038,1.02
-1.69651523370167,1.555
3.19498846211745,0.389
0.843625907947468,-0.002
1.36893222490597,1.032
2.57365460526815,1.015
2.1553850160471,0.417
-0.202724883926656,-0.046
2.51912375294171,0.441
-0.468101982806311,1.08
12.9049222006698,1.75
1.32399914794424,1.184
0.92861654003671,1.6
-7.55,1.62
-0.330904524633628,1.151
1.00068027486879,0.045
1.60388231237773,0.949
0.232112417116061,0.838
-0.182095044910234,0.983
1.45255540529196,0.046
9.66080156423791,1.647
1.94786467772939,0.323
0.0754667928784496,1.35
5.36021193392718,0.749
5.68289788057887,0.965
-0.036830387330939,-0.044
10.2809378493306,1.485
1.27704232125812,0.068
3.58518727394756,0.673
0.221736652060787,1.287
7.75427373126162,1.258
0.709318561419598,0.251
-1.4207919673175,1.025
1.46537395791029,1.167
1.12850462694824,0.933
-1.52056647693163,1.201
1.56830717576809,0.222
0.460281809115209,0.919
10.6373592609952,1.53
-0.420860031121405,1.6
2.0201516839244,0.266
0.520576473935509,1.077
0.133636045132862,-0.108
1.2706222212115,0.05
6.90380587658187,0.95
2.9763743369209,0.472
2.46,0.167
-3.60138197355576,1.864
1.56564098838407,0.451
0.70503979666668,1.071
6.05560627359831,0.855
5.02994890392343,0.655
-2.71855827808472,1.775
1.227595778339,1.06
-0.730681438580402,0.898
0.0287614000120406,0.075
1.26727836017593,1.122
0.27574989159953,-0.013
1.52146491561338,0.204
0.33034022175138,0.053
0.159579315118967,0.059
-1.09363747448347,1.665
8.11095470326292,1.37
-1.46986946971932,-0.079
2.13168556064903,0.097
0.502738763301432,0.046
5.14240347504748,0.651
9.68959517751771,1.505
7.3467796051301,1.31
2.58487595349131,0.589
2.9753922174171,0.599
8.27188651734057,1.22
8.06476955855044,1.4
3.01558921331253,0.386
7.38982830184183,1.249
0.536430335102287,0.958
7.99228246802303,1.31
2.2095868847893,0.02
8.25506195560728,1.414
2.20167520902545,0.271
-5.11062572163754,-0.151
-7.12,1.4
3.34631256829533,0.772
1.1659814579859,0.937
0.765986325532848,0.9
1.95767514034427,0.621
3.88829226144651,0.477
-0.0776011546777564,-0.041
-1.96345359137069,1.585
1.31730237259208,1.029
0.857904955089766,0.312
0.808491058880873,0.97
4.42258941802031,0.599
-1.17641764426208,1.382
2.63357831972441,0.309
0.455472605407347,1.319
1.47236312083143,0.237
9.83036974213153,1.479
-0.147713539076378,-0.008
0.380656896565187,1.036
-7.37,0.267
-0.0256726099806537,1.304
0.485692174056911,1.311
1.32899972739555,0.054
-1.48591088495232,1.608
10.3278830676146,1.56
0.225323035132497,1.129
1.04895192345409,1.186
2.57961809915863,0.586
2.346603009077,0.511
4.39872829804432,0.537
0.195721863100912,-0.052
-0.587246417497777,1.52
3.36200670766878,0.468
1.83111028266208,0.174
-0.414660688641318,1.342
-0.229243748081781,-0.014
1.90879845866614,0.885
1.88773988109431,0.115
4.62061321429656,0.674
-0.534895464355519,-0.074
0.992368823385767,1.21
0.179279358479155,0.962
1.50587906577866,0.349
2.41226974274963,0.198
-2.00288122256525,0.592
0.821130265422352,0.363
8.31388323157217,1.318
8.40355512602631,1.375
1.71350591994206,0.372
3.26162962681019,0.398
-0.0454164986117256,1.059
0.231962751877133,0.049
-0.171644058377851,1.535
0.767448647562554,0.913
-2.70455006504028,1.71
0.684864478433743,1.256
0.309110079890815,0.973
-1.18230804742336,1.214
3.226891656875,0.818
-7.25,1.537
-0.395153545627969,1.654
3.70126321167115,0.508
0.251586560700757,1.179
0.412139375125119,1.304
4.03226980520138,0.552
1.63501575726827,0.848
-1.58447600817596,1.532
0.277249989864377,1.6
0.454260058210721,0.979
1.96028180911521,0.986
1.40845324510059,1.125
4.99382942351944,0.64
4.55939176428696,0.576
-0.211383459963289,1.249
-2.10258027893047,1.532
-0.634868169204698,0.051
-2.94370825640462,1.243
9.64251521910045,1.49
-0.56894379144197,1.655
-0.29583141690031,1.024
1.4217157855972,1.028
1.25390279242185,1.14
4.30340484677465,0.552
-0.41894379144197,1.013
2.6944685397395,0.337
-0.369059864968998,-0.098
0.120240483560464,1.039
-0.863529399786147,0.564
2.88308738272618,0.961
0.711512503836436,0.174
1.81893913672778,0.563
0.276349804879155,0.817
-0.0350997633980885,1.343
0.636748038873783,-0.046
-4.74901959985743,2.02
0.231008620334975,1.417
-0.693543109406693,1.595
0.817675140344267,0.311
7.64751417052172,0.362
2.1104730134524,0.924
1.98474840490671,0.506
2.63064017839119,0.478
0.158352515011312,0.056
-3.96608071640132,-0.101
5.40086330318272,0.815
1.67987366179532,0.271
2.39060797920281,1.036
1.71027868875446,0.442
2.30609614954002,0.238
-2.21338510606671,1.567
2.86185272558781,0.529
7.37844909559201,1.354
-2.97138197355576,1.575
9.13849613301253,1.475
0.685407460614844,0.01
3.6090081642414,0.419
-0.688770734629379,1.397
-0.304308122614066,1.249
0.28594649534969,1.006
1.66169003285497,0.006
1.1315302090054,1.094
6.47931107701278,0.835
10.7091886293362,1.537
0.429871655646846,0.981
-1.26858952082166,1.58
0.305606273598312,0.056
3.037143889258,0.631
9.85825721854688,1.485
3.59602181974072,0.48
1.27050272811695,0.372
0.304648240366076,1.179
1.1978268477989,0.146
-0.209186764796218,1.505
0.301552768948002,0.157
2.36563926799849,0.979
0.075790156711097,1.452
-0.363501179593739,1.322
1.94346970962484,1.102
6.54521317043088,0.888
-0.807155479829006,1.61
7.74319720512131,1.47
0.133505919942055,1.225
1.64615859865488,0.035
5.35380595861915,0.769
-0.15894379144197,1.169
-0.520535055070463,0.874
2.3413236304474,0.371
1.31078136374147,0.212
4.84319505857984,0.659
-1.199457804263,1.588
6.63202027364969,0.848
-0.365841372028963,1.556
1.77666248215634,1.227
4.53172577680602,0.639
0.373919283598678,0.087
-1.02398738834449,1.595
4.55829226144651,0.579
0.387249989864377,1.463
0.100586825559082,-0.06
7.00461443783971,1.075
1.7617416785551,0.475
0.332713317390656,0.234
10.2488917083704,1.516
-0.674850021680092,1.376
-0.0582981631247881,1.56
0.647850880489683,0.993
1.43318054122924,1.212
9.83546805273937,1.462
0.542936523358776,1.001
7.26073143055527,1.099
0.111081320381276,0.389
5.45534103174425,0.709
0.53114176527547,0.785
2.59433860765613,0.85
0.0527535825022234,0.975
-1.08480975656853,1.636
7.47831806980443,1.258
2.92222954008981,0.38
1.21790495508977,1.032
3.42698562160226,0.51
1.90312202444601,0.134
0.841620578533759,0.413
8.00126321167116,1.39
2.46945568200896,0.407
0.861906825553025,1.001
2.72893659485876,0.485
-2.53711521471744,-0.11
2.4321979738335,0.649
-0.198754458403194,0.067
6.15136040105813,0.904
6.64263836736283,0.94
-0.018413439299243,1.216
-1.59869142302521,1.515
0.403086463164378,1.161
0.636231298701182,-0.058
5.06054150815275,0.681
4.11524045835329,0.596
1.16958100034925,1.195
-1.46786062487488,0.008
-0.743541444705305,1.426
2.72973340839421,0.843
4.1234665617168,0.616
6.4901459086409,1.06
-0.328574179833791,-0.056
4.39282530361383,0.629
3.87915846664451,0.538
8.39174286893754,1.35
-3.70335082494616,1.573
1.5236272899663,0.95
0.515407460614843,1.427
-0.528186552528781,0.855
1.31418861649762,1.158
-0.912519810433936,1.227
2.59318474192237,0.559
-0.608719643217619,0.95
1.20547260540735,1.037
3.45195595808307,0.618
-8.01303657420887,1.676
-0.6177788324684,1.3
1.50527346682131,0.056
1.07109610953813,1.293
-2.94308111157395,-0.023
-0.475133260145909,0.261
1.36494237544408,1.152
0.594486080165673,0.99
1.43020605121277,0.929
1.21596321352369,0.14
-1.53823572107781,1.533
-0.640904524633628,-0.036
-2.16492599872952,1.201
-0.0481999450953419,0.879
2.07245552483561,0.175
1.76728935344503,0.997
1.39834277379507,1.28
-1.29136081991204,-0.128
0.523472656360407,1.083
3.21092930873081,0.406
-2.40479303839453,0.635
-0.592657722102067,1.622
-2.136542845912,1.294
0.0427535825022227,0.976
0.139464944929537,0.073
0.293612600844961,0.893
-0.498343878162346,0.021
6.79347095132771,1
-1.47671456522788,1.619
0.461781943666661,1.378
2.6725205308404,0.391
9.46048816690149,1.459
2.1462865484671,0.487
1.35468310350047,1.119
-0.177474837975638,0.931
0.543868626459879,-0.083
-1.11251981043394,1.689
-0.598235127746806,1.503
0.0197923971241734,1.302
0.538352515011312,-0.014
0.932099110013554,1.19
-0.576818653688533,1.022
0.460491010064159,0.894
2.83947281859387,0.47
1.18210351840766,0.967
3.64610327822259,0.585
3.37683797861493,0.401
0.872453625862411,0.23
-7.33,2.1
1.46005397857605,0.261
2.85809332174563,0.498
-0.992519810433936,0.043
5.70429910458405,0.745
-1.48705144850376,1.253
8.2083226780405,1.229
2.95914912626414,0.453
-1.26741517135725,1.634
0.333757110727808,0.99
2.08961809915863,1.205
0.402713317390656,0.983
-0.875891773484477,1.584
0.265979489749872,0.409
-1.86833115752497,1.585
-1.61566189822945,1.58
0.633053539142034,0.043
1.1253063169585,1.127
2.91801358014121,0.601
1.63158656070076,0.33
3.24745295194842,0.447
3.89750883118663,0.594
3.36183757229949,0.5
-0.10288726980296,1.556
0.689036145205956,1.018
0.964427072970049,0.106
2.86151591490793,0.535
6.74767110249132,1.128
-0.188263347939214,1.47
1.06569217405691,1.086
0.927436439243528,1.09
0.00435801100240241,0.318
1.05432739001935,1.034
-3.00240373690691,0.894
0.514776625099121,0.916
-2.07954370472159,1.617
5.02933610184577,0.748
-0.591901470183848,1.616
-0.825734617951467,1.491
4.0418375722995,0.649
-3.88062572163754,1.474
-0.928754458403193,1.273
4.12764223453775,0.691
6.12681515307571,0.84
-0.715661898229452,1.307
2.67546450319163,0.556
0.278475929627563,1.183
3.22286965602925,0.465
1.25629174359538,1.06
0.470016718173996,1.457
0.73861654003671,1.05
3.69933923546283,0.494
6.64212513775344,0.57
-1.77639716421797,0.002
0.106456890593307,1.351
1.7157793304109,1.123
1.75664917505384,1.024
2.80535428022685,0.544
3.01639946638748,0.388
0.118752814101941,1.232
3.19838162120549,0.353
-1.36968318544146,1.545
1.43002952038015,0.271
2.38155484260977,0.453
7.09317162269196,1.08
0.887278360175928,0.007
7.20137525238564,1.066
0.315993869843115,1.282
-0.774720735714479,-0.003
1.45599213069672,0.128
2.40078651116004,0.367
0.632105094004571,0.315
0.461552768948002,1.086
0.883644451914413,1.141
2.10434828372626,0.458
6.55730054753632,0.93
2.51938457470606,0.506
1.74679735227428,0.203
2.32710547033224,0.464
-0.235661898229452,1.567
-1.05123069472123,-0.013
-0.658587723511535,0.747
4.34177016408836,0.652
1.46685181519512,0.126
1.90849105888087,0.182
3.20160233610865,0.883
8.43311937274965,1.359
1.08859008983329,0.2
0.486246451989503,0.873
1.07729160698056,1.154
0.777218845065861,1.359
0.902446284773187,0.14
1.11803476360247,1.138
4.26652758875291,0.504
-1.30305086830635,-0.064
0.963181346311467,0.143
1.76730237259208,0.918
1.15033665444331,0.018
0.0711417652754704,0.11
-0.529943016714438,-0.1
0.0992771131158063,1.133
2.82199634358903,0.275
0.699318561419598,1.352
0.012525162024362,1.606
1.20143442451066,-0.064
0.918046071520456,0.147
0.405749891599529,0.037
-0.0355139198343268,1.267
-0.0215240703724371,1.405
2.03938457470606,0.071
0.182772652751368,1.163
2.69422281363502,0.906
1.03250844433637,0.955
-7.42,-0.034
-0.441060863272223,-0.098
1.09316961266906,1.104
1.56598632553285,0.964
2.83241474276968,0.325
2.31973340839421,0.535
0.364648240366075,0.126
-0.354527757108404,1.638
-1.08623199523585,1.211
0.658352515011312,1.245
0.801706751028965,1.083
5.19206886674595,0.84
-1.83243666092925,1.522
1.65587536018907,0.191
7.59695511568467,1.367
2.376891656875,0.377
3.02096839289316,0.391
1.15009235376399,-0.014
0.167408382450988,-0.006
10.2424656144176,1.52
-0.976797463308595,1.101
0.684372360013698,1.54
-0.514493081754719,0.084
0.897308110473524,1.069
1.31800511892055,1.176
1.16255540529196,0.921
0.151537615659683,0.364
1.73421133497176,0.038
-0.332750010135623,1.249
0.469924022950569,0.965
0.855993869843115,-0.017
1.60507121852785,0.508
2.8453922174171,0.384
-6.34186454354779,0.13
8.27137160894646,1.311
0.310130530280675,1.473
0.62259862588246,1.037
-1.73078206027614,1.301
0.202713317390656,0.285
3.25775941443227,0.521
0.36494237544408,-0.007
0.224108226515524,0.265
-3.30286003218531,0.83
1.67636593658802,0.338
1.22044628940867,0
3.8709802315086,0.556
2.93129844765522,0.609
0.123782246586063,0
0.683542852665829,-0.007
-0.910822588300561,1.462
2.24973475814594,0.363
2.09168556064903,0.315
-0.365480803121698,1.262
3.61690442458256,0.617
1.29987165564685,-0.016
-0.343181179205064,1.614
1.18362565652349,0.94
0.276962438796156,1.068
0.723919283598678,1.298
2.28197926128357,0.426
1.84456678321428,0.4
1.00094558495699,0.949
3.08713248970312,0.408
0.663919283598678,0.108
1.4517157855972,0.18
0.275879065778657,-0.049
0.583180541229241,1.293
3.80918399999172,0.481
3.52699275640624,0.472
4.01167930464376,0.549
2.01347579155828,0.732
4.10003561039737,0.503
1.31494237544408,0.183
0.261008620334976,1.132
6.63520972667943,1
6.25028937709878,1.05
0.945788043699883,1.136
5.69882846557244,0.827
5.71035393521586,0.87
6.20994775706275,0.854
1.59592294841212,0.98
-0.0228605169394047,1.445
-3.54575454631372,0.566
4.16633082303374,0.602
3.58392515209603,0.567
0.0312455415968067,1.371
2.1004730134524,0.203
1.61490410961599,0.097
1.50698014396512,0.041
2.21274038554487,0.444
1.58957931511897,1.001
5.12647060021385,0.726
1.4693185614196,0.154
-0.959457804262996,0.064
-2.83390988664909,2.04
5.89822771610579,0.78
2.71533203319632,0.461
0.412738763301432,0.896
1.09743244634293,-0.046
-4.07910013008056,0.615
2.41973340839421,0.435
5.00474997082999,0.648
8.14470878573379,1.31
3.44359168665784,0.517
8.4849860865473,1.392
3.02488224946696,0.368
3.35065478355397,0.466
4.34575306981898,0.672
0.684776625099121,1.063
4.21459802830863,0.563
5.22837570227959,0.78
2.77361693834273,0.264
0.149209109380346,1.641
2.57813988191945,0.297
3.69580687488509,0.447
-0.872201426823661,-0.098
0.93181344747122,1.092
0.880882709389804,1.132
-1.25243666092925,-0.096
-0.15273523555023,-0.07
-0.233191530828636,-0.058
3.23683952642078,0.817
-4.28614132866878,0.294
1.09141047917834,0.544
-0.0535431094066929,1.26
3.57872162590188,0.639
-6.87303657420887,0.047
2.71843875156753,0.392
2.21830717576809,0.445
-1.37821805633334,1.587
-0.522103780267094,1.419
3.63624608785804,0.824
-1.2053751216219,-0.146
0.472541974256731,0.394
0.455749891599529,1.183
-2.17821805633334,-0.123
0.258355941622149,1.228
-2.62403678647631,-0.196
-0.848038631574447,1.266
0.920491010064159,0.317
1.12502307849268,1.17
-4.82848749616356,-0.004
1.62490023660191,0.325
0.578452857462128,0.995
4.61375486174797,0.715
-2.03104658471409,0.886
3.73055034240119,0.723
1.87798245628912,0.188
0.733505919942055,0.021
0.190242239097193,1.339
0.882936523358776,0.974
2.24453845121976,0.638
-0.0302212575512089,1.176
0.158932177621453,1.402
0.976846365269127,1.101
2.21364445191441,0.464
-0.750590516330038,-0.005
-1.31341332625912,1.595
4.13280840097618,0.463
1.07167756707282,1.082
2.40930860629094,0.181
-0.113325706439291,1.301
0.974814306280808,0.667
1.76410339360581,1.137
0.702713317390656,1.56
2.2722894613805,0.611
1.59993663166715,1.091
4.08225840413108,0.554
8.66744864756256,1.424
3.49758878498153,0.482
2.0539748810035,0.198
2.88759021161576,0.496
0.330796517029786,-0.129
6.11286501533444,0.846
0.402738763301432,1.287
-8.23,1.725
0.772282348734914,0.871
-0.0864684004746001,0.094
3.1319566595965,0.423
1.26834602816027,0.114
1.5223538876715,0.96
2.69487954206024,0.405
4.84966406639254,0.754
-0.318462384340317,1.482
-0.844308122614066,-0.019
2.60070866369516,0.231
0.691130265422352,0.95
0.00500170560449487,1.383
0.695131830795302,0.078
-0.477886595888969,1.367
-2.60416957817734,1.644
2.29455006504028,0.471
4.03128615123128,0.633
0.808604883428068,1.268
5.65193625072258,0.85
-0.99501944803923,1.274
0.715323035132498,1.046
0.76494237544408,1.26
3.49435461432218,0.518
3.950297331088,0.538
7.92292264641421,1.143
2.5325402151909,0.432
7.18612058180649,1.278
